name	rating	user_ratings_total	types	address	latitude	longitude
비하우스	4	3	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 원신흥동 509-1	36.3385484	127.3434647
캘리포니아 베이커리	4.3	32	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3700733	127.3636628
Aussit?t Bakers	4	1	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 어은동 111-6	36.363828	127.3578251
붕카페(Boong cafe)	5	2	"['bakery', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 어은동 112-12	36.3636103	127.3586097
콜마르 브레드	4.3	386	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 어은동 110-9	36.3629612	127.3570244
Better Be Sweet Meat Pies	5	1	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 어은동 101-8	36.3623476	127.3552198
밀로베이크샵	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 궁동 404-6	36.3626646	127.3523563
디라팡	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 궁동 404-6	36.362654	127.3523736
당신을 위한 빵집	5	7	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 월평동 218	36.3625915	127.3695686
프랜즈도넛	4	4	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 궁동 427-6	36.3611789	127.3514108
슈슈브레드	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 궁동 422-6	36.3611317	127.350024
버터폴앤크멀러스	5	1	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.3749493	127.3806945
르쎄떼	5	1	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.3748994	127.3807313
버터풀앤크리멀러 대전신세계점	3.6	5	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.3749215	127.3807993
겐츠베이커리 대전점	4	2	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.3751072	127.3809603
크라운베이커리(전민점)	4.3	3	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 전민동 464-1	36.3998786	127.4068771
못난이꽈배기 북대전점	5	2	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 화암동 65-4	36.4017099	127.3750134
베이커리아른	4.3	12	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 도룡동 395-13	36.3853358	127.3789108
수제식빵이야기오클라	4.5	15	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 도룡동 395-8	36.3848929	127.3797123
쭈케이크	5	1	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 전민동 458-5	36.3966449	127.4019346
슬로우브레드	4.5	248	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 전민동 304-6	36.3993934	127.4019221
버터버니 쿠키앤커피	5	1	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 전민동 385-2	36.3976171	127.4045715
일랑일랑	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 전민동 466-3	36.3999585	127.4056852
쉬즈베이글 문지점	4.2	5	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 문지동 636-7	36.3948587	127.4067977
오르엔쿠잉	4.7	3	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 문지동 650-5	36.3940407	127.4067967
르구떼브레드	5	10	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 문지동 643-2	36.3961281	127.4088299
노티드 대전신세계	5	1	"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 도룡동 3-1	36.3773616	127.3843146
성심당 DCC점	4.4	3388	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 도룡동 4-19	36.3753156	127.3923997
올레뜨과자점	3	4	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 관평동 909	36.4224262	127.3883608
엄블랑젤	4	3	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 관평동 1028	36.4235754	127.3901327
우리동네빵집	4.5	2	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 관저동 1109	36.3007812	127.3343861
행복을굽는당	4	1	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 관저동 1445	36.3006868	127.3370663
빵앗간	4.8	4	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 관저동 1034	36.2999672	127.3356557
달코미	5	2	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 관저동 1020	36.2998503	127.3352013
신라명과 건양대점	4	3	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 관저동 1643	36.3066942	127.3424969
와플대학 대전관저캠퍼스	4.5	15	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 관저동 1531	36.297053	127.3377504
브레댄코 대전관저점	4	2	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1546	36.2965789	127.3363283
스트릿1988 대전관저점	5	1	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1404	36.2984981	127.3410037
몽슈	4.4	41	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1552-3	36.2954383	127.3369235
몰랑몰랑	4.8	8	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1551-6	36.2954612	127.3373907
다쿠랑아즈	3.5	2	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1568-4	36.2947906	127.3368275
손수베이커리	4	1	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1394	36.2959639	127.3406668
베이크오프	4.2	27	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1384	36.2955296	127.3399617
구우다 베이커리	4.7	3	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 도안동 1756	36.3048723	127.3489572
정인구 팥빵	4.3	7	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 도안동 1776	36.3053894	127.349696
몽글	3	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 도안동 1783	36.3048372	127.3505662
타타스베이글 대전도안점	4.5	4	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 도안동 1470	36.3131009	127.3510199
조각집	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 도안동 1044	36.325373	127.3461198
제과인의집	3	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 변동 253-3	36.3305252	127.3689659
이베이커리	5	1	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 도마동 49-12	36.3223318	127.3735768
베이커스비스킷	4.7	3	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 도마동 61-15	36.3201105	127.3738001
스마일찹쌀꽈배기	4	1	"['bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 내동 13-1	36.3305866	127.3787687
새로나제과점	4.5	12	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 변동 47-1	36.3248872	127.3804009
빛나제과	5	1	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 서구 내동 36-8	36.3363879	127.3774248
빵집가는날	3	1	"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"	대전 서구 도마동 127-1	36.317194	127.378076
성심당 롯데백화점대전점	4.5	1752	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 괴정동 423-1	36.3403653	127.3901764
하레하레더오페라점	4.5	4	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 탄방동 587	36.3483715	127.3837018
파티세리러츠	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1181	36.3507211	127.3816972
mr.croffle	5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1423	36.3493115	127.3870973
왕가탕후루 대전시청점	1	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1453	36.3509397	127.388158
삼천제빵	4.1	50	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1397	36.3532794	127.3874359
Bakery Coffee	4	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1397	36.3533046	127.3874247
배배꼬 대전시청점	4.5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1432	36.3496141	127.3890188
템스	4	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1248	36.3469566	127.3825935
다람당	5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1358	36.3526078	127.3805328
반갑다과자점	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1203	36.3495719	127.3796083
노티드 대전 갤러리아	4	16	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1034	36.3526325	127.3787372
육일제과	2.7	3	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 중리동 372-24	36.3649387	127.4260706
벌꾸과자점	3.4	14	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 법동 281	36.3727989	127.4266259
내가잘가는빵집	4.3	4	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 읍내동 54	36.3789092	127.4262091
화이트베이커리	5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 읍내동 54	36.378937	127.4262369
신라당제과점	4.7	7	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 법동 284-6	36.3695717	127.4269606
레프쿠헨과자점	3	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 중리동 442-3	36.3608835	127.4209323
프랑블랑케이크	4.7	20	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 오정동 65-14	36.3577513	127.4140142
샤롯트베이커리	3.8	5	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 중리동 197-1	36.3606614	127.4274317
빵과사람들	4.5	4	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 중리동 110-7	36.3622037	127.4325449
심봉사도로케 한남대점	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 중리동 248-1	36.3570663	127.4273549
달배기 꽈배기 와동점	5	2	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 대덕구 와동 369-1	36.4012713	127.4236387
늘솜베이커리	5	1	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 중구 산성동 280-2	36.3048782	127.3878269
이봉구케익과자점	4.7	11	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 복수동 486	36.3000572	127.3783528
덴버베이커리	3	1	"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 도마동 180-2	36.3113611	127.3837983
독일베이커리	2	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 도마동 134-6	36.3159438	127.3828261
빵나라과자점	4	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 도마동 86-101	36.3175269	127.3820206
정담제과	3.7	3	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 안영동 674-2	36.288773	127.3793095
로삐아노	3.6	7	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 문화동 479-1	36.309275	127.4029512
정성을다하는베이커리	4.8	21	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 유천동 187-9	36.3191346	127.3996052
성심당 케익부띠끄 본점	4.5	1679	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 중구 은행동 153	36.3275403	127.4268211
성심당 대전역점	4.3	437	"['bakery', 'point_of_interest', 'store', 'food', 'establishment']"	대전 동구 정동 1-1	36.3321453	127.4338407
성심당 본점	4.5	11995	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 은행동 145-1	36.3276832	127.4273424
로심	3.7	3	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 오류동 178-2	36.3264712	127.4051388
건강한빵	4.5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 용두동 12-1	36.3235691	127.414445
달배기 용두동점	3	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 용두동 12-1	36.3235623	127.4147538
다다제과점	5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 오류동 164-12	36.3215455	127.407436
달달빵집	4	4	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 목동 111-12	36.3330957	127.4123463
달몽브레드	5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 선화동 190-36	36.3306257	127.4168235
진어전수제어묵베이커리	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 오류동 74	36.321783	127.4037233
다소리과자점	5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 선화동 398-2	36.3262343	127.4187343
벨꾸과자점	3	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 문화동 311-3	36.3200023	127.4066594
밀그램	4	5	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 문화동 1-90	36.3200367	127.413076
오렌지블로썸	3.7	3	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 선화동 372-2	36.3267687	127.4192761
케익하우스앨리카페	4.5	12	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 중구 목동 24-60	36.3346488	127.4074758
정인구팥빵	4.5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 동구 용전동 68-2	36.3514816	127.4375193
나래베이커리	2	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 동구 성남동 1-39	36.344608	127.434737
파시파시쌀빵전문	5	2	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 동구 성남동 528	36.3437221	127.4329137
몽심	4.4	18	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 대덕구 오정동 175-45	36.3518238	127.4249594
하르방베이커리	5	1	"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"	대전 동구 가양동 435-18	36.3454241	127.4424614
